policy_id,source_policy_id,customer_id,product_id,sales_channel_id,agent_id,agency_id,policy_start_date,policy_end_date,next_renewal_date,policy_status,payment_frequency,annual_premium,premium_discount_pct,premium_increase_pct_last_renewal,cancellation_date,cancellation_reason
POL_000000122,SRC_POL_000000122,CUST_00000076,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00023,AGY_004,2021-05-19,2026-05-19,,EXPIRED,MONTHLY,1168.5,0.0011,0.0679,,
POL_000000123,SRC_POL_000000123,CUST_00000077,PROD_TRAVEL_STANDARD,CH_BRANCH,AGT_00112,AGY_016,2021-12-29,2022-12-29,,EXPIRED,ANNUAL,124.91,0.0083,-0.0383,,
POL_000000124,SRC_POL_000000124,CUST_00000077,PROD_HEALTH_BASIC,CH_BRANCH,AGT_00106,AGY_016,2023-09-19,2026-09-19,2026-09-19,ACTIVE,MONTHLY,657.92,0.0527,0.0406,,
POL_000000125,SRC_POL_000000125,CUST_00000078,PROD_HOME_STANDARD,CH_WEB,AGT_00071,AGY_011,2021-03-10,2027-03-10,2026-03-10,ACTIVE,MONTHLY,539.26,0.03,0.0184,,
POL_000000126,SRC_POL_000000126,CUST_00000079,PROD_AUTO_STANDARD,CH_WEB,AGT_00008,AGY_002,2025-11-02,2031-11-02,2026-11-02,ACTIVE,MONTHLY,728.23,0.0191,0.0089,,
POL_000000127,SRC_POL_000000127,CUST_00000079,PROD_AUTO_PREMIUM,CH_WEB,,AGY_002,2025-11-02,2026-11-02,2026-11-02,ACTIVE,MONTHLY,1326.17,0.0667,0.0791,,
POL_000000128,SRC_POL_000000128,CUST_00000079,PROD_HOME_BASIC,CH_BROKER,AGT_00009,AGY_002,2025-11-02,2028-11-02,2026-11-02,ACTIVE,MONTHLY,339.7,0.0508,0.022,,
POL_000000129,SRC_POL_000000129,CUST_00000079,PROD_AUTO_BASIC,CH_WEB,AGT_00009,AGY_002,2025-11-02,2028-11-02,,CANCELLED,MONTHLY,516.77,0.0006,-0.0092,2026-04-10,COMPETITOR
POL_000000130,SRC_POL_000000130,CUST_00000080,PROD_HOME_PREMIUM,CH_WEB,AGT_00156,AGY_023,2023-09-13,2026-09-13,2026-09-13,ACTIVE,MONTHLY,805.65,0.0273,-0.0367,,
POL_000000131,SRC_POL_000000131,CUST_00000081,PROD_ACCIDENT_STANDARD,CH_BRANCH,AGT_00086,AGY_013,2021-10-02,2027-10-02,2026-10-02,ACTIVE,ANNUAL,232.27,0.0302,0.0578,,
POL_000000132,SRC_POL_000000132,CUST_00000081,PROD_HEALTH_BASIC,CH_BRANCH,AGT_00086,AGY_013,2022-08-21,2025-08-21,,EXPIRED,MONTHLY,544.89,0.0889,0.0057,,
POL_000000133,SRC_POL_000000133,CUST_00000082,PROD_HOME_BASIC,CH_CALL_CENTER,AGT_00009,AGY_002,2022-09-11,2026-09-11,2026-09-11,ACTIVE,MONTHLY,320.55,0.0029,0.0346,,
POL_000000134,SRC_POL_000000134,CUST_00000082,PROD_LIFE_STANDARD,CH_MOBILE,AGT_00009,AGY_002,2025-08-11,2027-08-11,2026-08-11,ACTIVE,ANNUAL,549.62,0.0092,0.1836,,
POL_000000135,SRC_POL_000000135,CUST_00000082,PROD_HOME_STANDARD,CH_BRANCH,AGT_00008,AGY_002,2024-02-07,2027-02-07,2026-02-07,ACTIVE,MONTHLY,481.72,0.0255,0.1273,,
POL_000000136,SRC_POL_000000136,CUST_00000083,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00119,AGY_017,2024-05-26,2028-05-26,2026-05-26,ACTIVE,ANNUAL,417.42,0.0085,0.0523,,
POL_000000137,SRC_POL_000000137,CUST_00000084,PROD_TRAVEL_STANDARD,CH_BROKER,AGT_00084,AGY_012,2020-11-14,2022-11-14,,EXPIRED,ANNUAL,149.45,0.042,0.0797,,
POL_000000138,SRC_POL_000000138,CUST_00000085,PROD_ACCIDENT_STANDARD,CH_BROKER,AGT_00141,AGY_021,2020-09-30,2022-09-30,,EXPIRED,ANNUAL,256.22,0.0163,0.0217,,
POL_000000139,SRC_POL_000000139,CUST_00000086,PROD_PET_STANDARD,CH_BROKER,AGT_00021,AGY_003,2021-10-14,2027-10-14,2026-10-14,ACTIVE,MONTHLY,366.49,0.003,0.0352,,
POL_000000140,SRC_POL_000000140,CUST_00000087,PROD_TRAVEL_STANDARD,CH_MOBILE,AGT_00093,AGY_014,2024-10-16,2029-10-16,2026-10-16,ACTIVE,ANNUAL,149.62,0.005,0.0152,,
POL_000000141,SRC_POL_000000141,CUST_00000088,PROD_HEALTH_PREMIUM,CH_CALL_CENTER,,AGY_001,2020-12-23,2023-12-23,,EXPIRED,MONTHLY,1706.33,0.0094,0.1054,,
POL_000000142,SRC_POL_000000142,CUST_00000088,PROD_HEALTH_BASIC,CH_BROKER,AGT_00002,AGY_001,2024-12-07,2027-12-07,2026-12-07,ACTIVE,MONTHLY,647.64,0.0014,0.0095,,
POL_000000143,SRC_POL_000000143,CUST_00000088,PROD_TRAVEL_STANDARD,CH_WEB,AGT_00001,AGY_001,2025-06-29,2031-06-29,2026-06-29,ACTIVE,ANNUAL,159.92,0.0368,0.061,,
POL_000000144,SRC_POL_000000144,CUST_00000089,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00021,AGY_003,2025-06-24,2027-06-24,2026-06-24,ACTIVE,MONTHLY,988.27,0.0476,0.0684,,
POL_000000145,SRC_POL_000000145,CUST_00000089,PROD_HOME_BASIC,CH_BRANCH,AGT_00015,AGY_003,2022-10-21,2024-10-21,,EXPIRED,MONTHLY,341.62,0.0027,0.0573,,
POL_000000146,SRC_POL_000000146,CUST_00000090,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00107,AGY_016,2025-07-17,2026-07-17,2026-07-17,ACTIVE,ANNUAL,259.46,0.0136,0.0446,,
POL_000000147,SRC_POL_000000147,CUST_00000090,PROD_AUTO_STANDARD,CH_CALL_CENTER,,AGY_016,2022-10-19,2025-10-19,,CANCELLED,MONTHLY,761.3,0.0188,0.0244,2024-02-22,SERVICE
POL_000000148,SRC_POL_000000148,CUST_00000091,PROD_AUTO_PREMIUM,CH_BROKER,AGT_00042,AGY_006,2023-11-06,2025-11-06,,EXPIRED,MONTHLY,1029.38,0.0143,0.0403,,
POL_000000149,SRC_POL_000000149,CUST_00000092,PROD_AUTO_PREMIUM,CH_WEB,AGT_00014,AGY_002,2023-07-17,2026-07-17,2026-07-17,ACTIVE,MONTHLY,1198.83,0.0082,0.0049,,
POL_000000150,SRC_POL_000000150,CUST_00000093,PROD_HEALTH_BASIC,CH_WEB,AGT_00106,AGY_016,2021-05-25,2023-05-25,,EXPIRED,MONTHLY,712.1,0.0373,0.0905,,
POL_000000151,SRC_POL_000000151,CUST_00000094,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00028,AGY_004,2025-12-31,2031-12-31,2026-12-31,ACTIVE,ANNUAL,121.38,0.0356,0.0771,,
POL_000000152,SRC_POL_000000152,CUST_00000094,PROD_HOME_PREMIUM,CH_CALL_CENTER,AGT_00022,AGY_004,2025-12-31,2028-12-31,2026-12-31,ACTIVE,MONTHLY,790.79,0.0126,0.0726,,
POL_000000153,SRC_POL_000000153,CUST_00000094,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00028,AGY_004,2025-12-31,2030-12-31,2026-12-31,ACTIVE,MONTHLY,1009.95,0.0543,-0.0199,,
POL_000000154,SRC_POL_000000154,CUST_00000095,PROD_AUTO_BASIC,CH_MOBILE,AGT_00044,AGY_007,2023-11-25,2027-11-25,2026-11-25,ACTIVE,MONTHLY,638.01,0.0669,0.0405,,
POL_000000155,SRC_POL_000000155,CUST_00000096,PROD_AUTO_STANDARD,CH_MOBILE,AGT_00078,AGY_012,2024-01-16,2030-01-16,2026-01-16,ACTIVE,MONTHLY,922.61,0.0348,0.0832,,
POL_000000156,SRC_POL_000000156,CUST_00000097,PROD_LIFE_BASIC,CH_MOBILE,AGT_00050,AGY_008,2025-06-30,2026-06-30,,CANCELLED,ANNUAL,251.28,0.0061,0.0457,2026-04-30,PRICE
POL_000000157,SRC_POL_000000157,CUST_00000097,PROD_AUTO_STANDARD,CH_BROKER,AGT_00056,AGY_008,2025-06-30,2026-06-30,,CANCELLED,MONTHLY,948.25,0.0019,0.0839,2026-06-16,COVERAGE
POL_000000158,SRC_POL_000000158,CUST_00000098,PROD_AUTO_STANDARD,CH_WEB,AGT_00056,AGY_008,2021-06-05,2025-06-05,,EXPIRED,MONTHLY,657.18,0.0328,0.0274,,
POL_000000159,SRC_POL_000000159,CUST_00000098,PROD_LIFE_BASIC,CH_BRANCH,AGT_00050,AGY_008,2025-09-01,2027-09-01,2026-09-01,ACTIVE,ANNUAL,263.99,0.0011,0.0253,,
POL_000000160,SRC_POL_000000160,CUST_00000099,PROD_HOME_STANDARD,CH_MOBILE,AGT_00079,AGY_012,2024-12-19,2030-12-19,2026-12-19,ACTIVE,MONTHLY,457.7,0.0516,0.0029,,
POL_000000161,SRC_POL_000000161,CUST_00000100,PROD_HOME_BASIC,CH_MOBILE,AGT_00099,AGY_015,2023-05-15,2029-05-15,,CANCELLED,MONTHLY,307.11,0.0227,0.0677,2026-06-11,
POL_000000162,SRC_POL_000000162,CUST_00000100,PROD_PET_STANDARD,CH_WEB,AGT_00105,AGY_015,2023-05-15,2024-05-15,,EXPIRED,MONTHLY,358.62,0.0144,0.0239,,
POL_000000163,SRC_POL_000000163,CUST_00000100,PROD_LIFE_BASIC,CH_CALL_CENTER,AGT_00099,AGY_015,2023-12-23,2025-12-23,,EXPIRED,ANNUAL,244.49,0.044,0.022,,
POL_000000164,SRC_POL_000000164,CUST_00000101,PROD_AUTO_STANDARD,CH_BRANCH,AGT_00084,AGY_012,2025-11-17,2029-11-17,2026-11-17,ACTIVE,MONTHLY,790.85,0.0135,0.0965,,
POL_000000165,SRC_POL_000000165,CUST_00000101,PROD_HEALTH_STANDARD,CH_WEB,AGT_00078,AGY_012,2025-11-17,2028-11-17,2026-11-17,ACTIVE,MONTHLY,980.09,0.0248,0.027,,
POL_000000166,SRC_POL_000000166,CUST_00000102,PROD_HOME_STANDARD,CH_WEB,AGT_00084,AGY_012,2025-06-01,2030-06-01,2026-06-01,ACTIVE,MONTHLY,543.38,0.0338,0.0354,,
POL_000000167,SRC_POL_000000167,CUST_00000103,PROD_HOME_PREMIUM,CH_BRANCH,AGT_00002,AGY_001,2024-05-30,2027-05-30,,CANCELLED,MONTHLY,805.53,0.0016,0.0997,2026-04-25,MOVED
POL_000000168,SRC_POL_000000168,CUST_00000103,PROD_LIFE_BASIC,CH_BROKER,AGT_00001,AGY_001,2024-05-30,2030-05-30,2026-05-30,ACTIVE,ANNUAL,233.99,0.08,0.0654,,
POL_000000169,SRC_POL_000000169,CUST_00000104,PROD_HOME_STANDARD,CH_BRANCH,AGT_00163,AGY_024,2024-06-19,2025-06-19,,EXPIRED,MONTHLY,501.58,0.0117,0.0712,,
POL_000000170,SRC_POL_000000170,CUST_00000104,PROD_AUTO_STANDARD,CH_CALL_CENTER,AGT_00168,AGY_024,2022-07-15,2026-07-15,2026-07-15,ACTIVE,MONTHLY,825.49,0.0053,0.0314,,
POL_000000171,SRC_POL_000000171,CUST_00000104,PROD_HOME_BASIC,CH_BRANCH,AGT_00168,AGY_024,2024-11-14,2025-11-14,,CANCELLED,MONTHLY,340.62,0.0102,-0.001,2025-04-23,PRICE
POL_000000172,SRC_POL_000000172,CUST_00000105,PROD_HOME_PREMIUM,CH_BRANCH,AGT_00030,AGY_005,2024-04-07,2028-04-07,,CANCELLED,MONTHLY,816.41,0.0403,-0.0397,2026-03-12,MOVED
POL_000000173,SRC_POL_000000173,CUST_00000106,PROD_HEALTH_STANDARD,CH_CALL_CENTER,AGT_00105,AGY_015,2025-01-14,2031-01-14,,CANCELLED,MONTHLY,870.86,0.0029,-0.0068,2026-05-18,COMPETITOR
POL_000000174,SRC_POL_000000174,CUST_00000106,PROD_AUTO_STANDARD,CH_BROKER,AGT_00099,AGY_015,2025-01-14,2027-01-14,2026-01-14,ACTIVE,MONTHLY,826.84,0.0269,0.0685,,
POL_000000175,SRC_POL_000000175,CUST_00000106,PROD_HOME_STANDARD,CH_WEB,AGT_00100,AGY_015,2025-01-14,2028-01-14,2026-01-14,ACTIVE,MONTHLY,537.98,0.0159,0.1128,,
POL_000000176,SRC_POL_000000176,CUST_00000107,PROD_ACCIDENT_STANDARD,CH_BROKER,AGT_00035,AGY_005,2023-05-07,2026-05-07,,EXPIRED,ANNUAL,234.68,0.0644,0.0697,,
POL_000000177,SRC_POL_000000177,CUST_00000108,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00071,AGY_011,2025-07-26,2028-07-26,2026-07-26,ACTIVE,MONTHLY,1034.02,0.0298,-0.0178,,
POL_000000178,SRC_POL_000000178,CUST_00000109,PROD_AUTO_STANDARD,CH_BRANCH,AGT_00021,AGY_003,2023-10-04,2025-10-04,,EXPIRED,MONTHLY,717.17,0.0216,0.0168,,
POL_000000179,SRC_POL_000000179,CUST_00000109,PROD_AUTO_PREMIUM,CH_MOBILE,AGT_00015,AGY_003,2023-10-11,2029-10-11,2026-10-11,ACTIVE,MONTHLY,1320.07,0.0268,0.114,,
POL_000000180,SRC_POL_000000180,CUST_00000109,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00016,AGY_003,2023-10-04,2025-10-04,,EXPIRED,MONTHLY,498.65,0.0001,0.0129,,
POL_000000181,SRC_POL_000000181,CUST_00000110,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00063,AGY_009,2023-10-27,2026-10-27,2026-10-27,ACTIVE,ANNUAL,200.62,0.0668,0.0383,,
POL_000000182,SRC_POL_000000182,CUST_00000111,PROD_PET_STANDARD,CH_BROKER,AGT_00149,AGY_022,2023-06-29,2029-06-29,2026-06-29,ACTIVE,MONTHLY,343.66,0.0413,0.0028,,
POL_000000183,SRC_POL_000000183,CUST_00000112,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00015,AGY_003,2023-11-28,2027-11-28,2026-11-28,ACTIVE,ANNUAL,852.47,0.0025,0.0008,,
POL_000000184,SRC_POL_000000184,CUST_00000113,PROD_PET_STANDARD,CH_WEB,AGT_00014,AGY_002,2020-09-08,2022-09-08,,EXPIRED,MONTHLY,371.63,0.0202,0.0782,,
POL_000000185,SRC_POL_000000185,CUST_00000113,PROD_AUTO_BASIC,CH_WEB,AGT_00008,AGY_002,2021-05-03,2027-05-03,2026-05-03,ACTIVE,MONTHLY,548.23,0.0198,0.0194,,
POL_000000186,SRC_POL_000000186,CUST_00000113,PROD_ACCIDENT_STANDARD,CH_BROKER,AGT_00014,AGY_002,2022-09-10,2023-09-10,,EXPIRED,ANNUAL,266.14,0.0138,0.0644,,
POL_000000187,SRC_POL_000000187,CUST_00000113,PROD_HOME_PREMIUM,CH_MOBILE,AGT_00009,AGY_002,2021-07-31,2026-07-31,2026-07-31,ACTIVE,MONTHLY,801.71,0.0018,0.0745,,
POL_000000188,SRC_POL_000000188,CUST_00000114,PROD_HEALTH_PREMIUM,CH_MOBILE,AGT_00043,AGY_007,2024-06-25,2027-06-25,2026-06-25,ACTIVE,MONTHLY,1391.59,0.0203,0.0114,,
POL_000000189,SRC_POL_000000189,CUST_00000114,PROD_TRAVEL_STANDARD,CH_MOBILE,AGT_00044,AGY_007,2021-12-11,2022-12-11,,EXPIRED,ANNUAL,158.55,0.0328,0.1006,,
POL_000000190,SRC_POL_000000190,CUST_00000115,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00008,AGY_002,2023-07-23,2026-07-23,2026-07-23,ACTIVE,ANNUAL,381.45,0.0264,0.0309,,
POL_000000191,SRC_POL_000000191,CUST_00000116,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00042,AGY_006,2024-09-24,2026-09-24,2026-09-24,ACTIVE,ANNUAL,408.39,0.0492,0.0416,,
POL_000000192,SRC_POL_000000192,CUST_00000116,PROD_LIFE_BASIC,CH_CALL_CENTER,AGT_00042,AGY_006,2021-09-11,2023-09-11,,CANCELLED,ANNUAL,255.45,0.0481,0.0542,2022-02-06,SERVICE
POL_000000193,SRC_POL_000000193,CUST_00000117,PROD_AUTO_BASIC,CH_BRANCH,AGT_00058,AGY_009,2023-12-20,2029-12-20,2026-12-20,ACTIVE,MONTHLY,581.42,0.0876,0.0134,,
POL_000000194,SRC_POL_000000194,CUST_00000117,PROD_HOME_STANDARD,CH_BRANCH,AGT_00063,AGY_009,2023-12-20,2029-12-20,,CANCELLED,MONTHLY,541.03,0.1224,0.0528,2024-05-23,PRICE
POL_000000195,SRC_POL_000000195,CUST_00000118,PROD_LIFE_PREMIUM,CH_WEB,,AGY_012,2021-03-03,2025-03-03,,EXPIRED,ANNUAL,800.88,0.011,0.1396,,
POL_000000196,SRC_POL_000000196,CUST_00000119,PROD_AUTO_STANDARD,CH_WEB,AGT_00016,AGY_003,2025-07-02,2028-07-02,,CANCELLED,MONTHLY,759.42,0.004,-0.0002,2026-04-01,PRICE
POL_000000197,SRC_POL_000000197,CUST_00000120,PROD_LIFE_PREMIUM,CH_CALL_CENTER,AGT_00008,AGY_002,2025-01-14,2030-01-14,2026-01-14,ACTIVE,ANNUAL,716.3,0.0556,-0.04,,
POL_000000198,SRC_POL_000000198,CUST_00000120,PROD_AUTO_STANDARD,CH_CALL_CENTER,AGT_00014,AGY_002,2025-09-02,2028-09-02,2026-09-02,ACTIVE,MONTHLY,744.99,0.0153,0.0119,,
POL_000000199,SRC_POL_000000199,CUST_00000121,PROD_LIFE_BASIC,CH_BROKER,AGT_00155,AGY_023,2023-12-23,2029-12-23,,CANCELLED,ANNUAL,239.02,0.0674,-0.017,2025-05-04,PRICE
POL_000000200,SRC_POL_000000200,CUST_00000121,PROD_AUTO_STANDARD,CH_MOBILE,AGT_00155,AGY_023,2024-06-26,2025-06-26,,CANCELLED,MONTHLY,843.4,0.0081,0.1021,2025-01-28,PRICE
POL_000000201,SRC_POL_000000201,CUST_00000122,PROD_TRAVEL_STANDARD,CH_BRANCH,AGT_00023,AGY_004,2024-10-20,2029-10-20,2026-10-20,ACTIVE,ANNUAL,154.79,0.021,0.0091,,
POL_000000202,SRC_POL_000000202,CUST_00000122,PROD_HOME_STANDARD,CH_CALL_CENTER,AGT_00023,AGY_004,2023-05-18,2029-05-18,2026-05-18,ACTIVE,MONTHLY,530.93,0.0189,0.0488,,
POL_000000203,SRC_POL_000000203,CUST_00000123,PROD_AUTO_BASIC,CH_BROKER,AGT_00022,AGY_004,2023-08-28,2027-08-28,2026-08-28,ACTIVE,MONTHLY,533.2,0.0976,0.0426,,
POL_000000204,SRC_POL_000000204,CUST_00000124,PROD_HEALTH_PREMIUM,CH_CALL_CENTER,AGT_00128,AGY_019,2023-06-14,2026-06-14,,EXPIRED,MONTHLY,1406.6,0.0089,0.0742,,
POL_000000205,SRC_POL_000000205,CUST_00000125,PROD_HEALTH_BASIC,CH_BRANCH,AGT_00050,AGY_008,2024-02-17,2026-02-17,,CANCELLED,MONTHLY,695.73,0.0159,0.0558,2024-11-26,SERVICE
POL_000000206,SRC_POL_000000206,CUST_00000126,PROD_HOME_STANDARD,CH_MOBILE,AGT_00058,AGY_009,2025-12-18,2031-12-18,2026-12-18,ACTIVE,MONTHLY,457.77,0.0137,-0.04,,
POL_000000207,SRC_POL_000000207,CUST_00000127,PROD_HOME_BASIC,CH_BROKER,AGT_00070,AGY_010,2025-02-18,2026-02-18,,EXPIRED,MONTHLY,288.5,0.0763,0.0135,,
POL_000000208,SRC_POL_000000208,CUST_00000127,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00070,AGY_010,2025-07-16,2027-07-16,,CANCELLED,ANNUAL,936.67,0.0232,0.069,2025-11-24,SERVICE
POL_000000209,SRC_POL_000000209,CUST_00000127,PROD_PET_STANDARD,CH_BRANCH,AGT_00065,AGY_010,2025-04-02,2028-04-02,2026-04-02,ACTIVE,MONTHLY,385.57,0.0201,0.0707,,
POL_000000210,SRC_POL_000000210,CUST_00000128,PROD_HOME_BASIC,CH_MOBILE,AGT_00001,AGY_001,2023-04-02,2024-04-02,,EXPIRED,MONTHLY,366.1,0.0274,0.0862,,
POL_000000211,SRC_POL_000000211,CUST_00000128,PROD_LIFE_PREMIUM,CH_WEB,,AGY_001,2023-04-02,2026-04-02,,EXPIRED,ANNUAL,934.35,0.045,0.0899,,
POL_000000212,SRC_POL_000000212,CUST_00000129,PROD_PET_STANDARD,CH_BROKER,AGT_00058,AGY_009,2024-10-02,2025-10-02,,CANCELLED,MONTHLY,367.71,0.0175,0.0465,2025-02-16,SERVICE
POL_000000213,SRC_POL_000000213,CUST_00000130,PROD_ACCIDENT_STANDARD,CH_BROKER,,AGY_010,2022-11-22,2025-11-22,,EXPIRED,ANNUAL,194.97,0.0563,-0.0107,,
POL_000000214,SRC_POL_000000214,CUST_00000130,PROD_HEALTH_STANDARD,CH_CALL_CENTER,AGT_00065,AGY_010,2022-11-22,2023-11-22,,EXPIRED,MONTHLY,968.34,0.0219,0.0301,,
POL_000000215,SRC_POL_000000215,CUST_00000131,PROD_HOME_BASIC,CH_BROKER,AGT_00114,AGY_017,2024-10-25,2025-10-25,,EXPIRED,MONTHLY,303.15,0.0222,0.1228,,
POL_000000216,SRC_POL_000000216,CUST_00000132,PROD_AUTO_STANDARD,CH_WEB,AGT_00002,AGY_001,2025-05-06,2028-05-06,2026-05-06,ACTIVE,MONTHLY,823.73,0.0145,0.0123,,
POL_000000217,SRC_POL_000000217,CUST_00000133,PROD_PET_STANDARD,CH_BROKER,AGT_00015,AGY_003,2020-10-02,2021-10-02,,EXPIRED,MONTHLY,341.3,0.0912,0.059,,
POL_000000218,SRC_POL_000000218,CUST_00000133,PROD_HEALTH_BASIC,CH_WEB,,AGY_003,2020-06-15,2021-06-15,,EXPIRED,MONTHLY,674.15,0.0884,0.0016,,
POL_000000219,SRC_POL_000000219,CUST_00000134,PROD_HEALTH_PREMIUM,CH_BROKER,AGT_00113,AGY_017,2024-06-27,2030-06-27,,CANCELLED,MONTHLY,1555.94,0.0099,0.1005,2025-03-02,PRICE
POL_000000220,SRC_POL_000000220,CUST_00000135,PROD_HOME_STANDARD,CH_BRANCH,AGT_00142,AGY_021,2025-06-05,2026-06-05,,CANCELLED,MONTHLY,489.5,0.0915,0.0364,2025-11-27,PRICE
POL_000000221,SRC_POL_000000221,CUST_00000135,PROD_AUTO_BASIC,CH_WEB,AGT_00141,AGY_021,2025-02-25,2031-02-25,2026-02-25,ACTIVE,MONTHLY,570.75,0.0094,0.0052,,
POL_000000222,SRC_POL_000000222,CUST_00000136,PROD_PET_STANDARD,CH_BROKER,AGT_00049,AGY_007,2024-08-05,2030-08-05,2026-08-05,ACTIVE,MONTHLY,365.58,0.0587,0.0949,,
POL_000000223,SRC_POL_000000223,CUST_00000136,PROD_HOME_PREMIUM,CH_MOBILE,AGT_00049,AGY_007,2023-07-20,2029-07-20,2026-07-20,ACTIVE,MONTHLY,738.52,0.0377,0.0545,,
POL_000000224,SRC_POL_000000224,CUST_00000137,PROD_PET_STANDARD,CH_BROKER,AGT_00168,AGY_024,2022-02-10,2026-02-10,,EXPIRED,MONTHLY,373.63,0.0297,0.0086,,
POL_000000225,SRC_POL_000000225,CUST_00000138,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00072,AGY_011,2023-05-14,2029-05-14,2026-05-14,ACTIVE,ANNUAL,231.61,0.0322,0.0697,,
POL_000000226,SRC_POL_000000226,CUST_00000138,PROD_HEALTH_STANDARD,CH_WEB,AGT_00071,AGY_011,2024-02-13,2029-02-13,2026-02-13,ACTIVE,MONTHLY,1052.75,0.0431,0.0156,,
POL_000000227,SRC_POL_000000227,CUST_00000139,PROD_PET_STANDARD,CH_BRANCH,AGT_00030,AGY_005,2025-11-21,2031-11-21,2026-11-21,ACTIVE,MONTHLY,359.67,0.0231,0.0928,,
POL_000000228,SRC_POL_000000228,CUST_00000139,PROD_HEALTH_STANDARD,CH_MOBILE,AGT_00030,AGY_005,2025-11-21,2026-11-21,2026-11-21,ACTIVE,MONTHLY,1102.23,0.0268,0.0196,,
POL_000000229,SRC_POL_000000229,CUST_00000140,PROD_HEALTH_PREMIUM,CH_CALL_CENTER,AGT_00148,AGY_022,2025-11-29,2028-11-29,2026-11-29,ACTIVE,MONTHLY,1359.1,0.0061,0.0097,,
POL_000000230,SRC_POL_000000230,CUST_00000140,PROD_HEALTH_STANDARD,CH_WEB,AGT_00149,AGY_022,2023-07-24,2028-07-24,2026-07-24,ACTIVE,MONTHLY,1028.28,0.0509,0.0451,,
POL_000000231,SRC_POL_000000231,CUST_00000141,PROD_HOME_STANDARD,CH_BRANCH,AGT_00044,AGY_007,2023-09-14,2028-09-14,2026-09-14,ACTIVE,MONTHLY,489.77,0.0181,0.0046,,
POL_000000232,SRC_POL_000000232,CUST_00000142,PROD_LIFE_BASIC,CH_MOBILE,AGT_00022,AGY_004,2022-04-26,2023-04-26,,EXPIRED,ANNUAL,252.53,0.0358,-0.0219,,
POL_000000233,SRC_POL_000000233,CUST_00000143,PROD_HOME_BASIC,CH_BRANCH,AGT_00134,AGY_020,2025-04-01,2026-04-01,,EXPIRED,MONTHLY,358.9,0.0059,0.0364,,
POL_000000234,SRC_POL_000000234,CUST_00000143,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00140,AGY_020,2025-04-12,2031-04-12,2026-04-12,ACTIVE,ANNUAL,970.02,0.02,0.1339,,
POL_000000235,SRC_POL_000000235,CUST_00000143,PROD_LIFE_BASIC,CH_BRANCH,AGT_00140,AGY_020,2025-04-01,2026-04-01,,EXPIRED,ANNUAL,299.38,0.0216,0.1138,,
POL_000000236,SRC_POL_000000236,CUST_00000144,PROD_HOME_BASIC,CH_BRANCH,AGT_00035,AGY_005,2023-12-08,2025-12-08,,EXPIRED,MONTHLY,340.59,0.0892,-0.008,,
POL_000000237,SRC_POL_000000237,CUST_00000145,PROD_HOME_BASIC,CH_BRANCH,AGT_00002,AGY_001,2020-10-16,2021-10-16,,EXPIRED,MONTHLY,263.77,0.0055,-0.04,,
POL_000000238,SRC_POL_000000238,CUST_00000145,PROD_PET_STANDARD,CH_WEB,AGT_00001,AGY_001,2025-06-23,2026-06-23,,CANCELLED,MONTHLY,296.01,0.0215,-0.0316,2026-04-07,MOVED
POL_000000239,SRC_POL_000000239,CUST_00000146,PROD_HOME_BASIC,CH_BRANCH,AGT_00141,AGY_021,2025-04-01,2027-04-01,2026-04-01,ACTIVE,MONTHLY,300.68,0.1093,0.0418,,
POL_000000240,SRC_POL_000000240,CUST_00000146,PROD_LIFE_BASIC,CH_BRANCH,AGT_00147,AGY_021,2025-04-01,2031-04-01,2026-04-01,ACTIVE,ANNUAL,253.15,0.0222,0.1636,,
POL_000000241,SRC_POL_000000241,CUST_00000147,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00112,AGY_016,2025-12-28,2029-12-28,2026-12-28,ACTIVE,MONTHLY,1445.76,0.0156,-0.0376,,
POL_000000242,SRC_POL_000000242,CUST_00000147,PROD_HOME_STANDARD,CH_WEB,,AGY_016,2025-12-28,2031-12-28,2026-12-28,ACTIVE,MONTHLY,488.77,0.0161,0.0602,,
POL_000000243,SRC_POL_000000243,CUST_00000148,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00023,AGY_004,2022-04-04,2028-04-04,2026-04-04,ACTIVE,MONTHLY,1178.36,0.1165,0.0516,,
POL_000000244,SRC_POL_000000244,CUST_00000149,PROD_LIFE_BASIC,CH_WEB,AGT_00037,AGY_006,2025-04-18,2026-04-18,,EXPIRED,ANNUAL,311.46,0.0476,0.0909,,
