case_id,customer_id,policy_id,interaction_id,opened_datetime,closed_datetime,case_type,priority,case_status,sla_breached_flag,resolution_code,satisfaction_score
CAS_0000000136,CUST_00000078,POL_000000125,INT_00000000793,2023-10-19T08:00:00+00:00,2023-10-26T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,4.73
CAS_0000000137,CUST_00000079,POL_000000129,INT_00000000798,2026-03-21T17:00:00+00:00,2026-04-13T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,ANSWERED,3.1
CAS_0000000138,CUST_00000079,POL_000000129,INT_00000000805,2026-05-21T18:00:00+00:00,2026-06-07T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,
CAS_0000000139,CUST_00000079,POL_000000128,INT_00000000807,2026-04-18T09:00:00+00:00,2026-05-07T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.97
CAS_0000000140,CUST_00000080,POL_000000130,INT_00000000810,2024-12-05T13:00:00+00:00,,CLAIM_SUPPORT,LOW,RESOLVED,false,COMPENSATED,5
CAS_0000000141,CUST_00000080,POL_000000130,INT_00000000814,2023-03-07T13:00:00+00:00,2023-03-14T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,4.96
CAS_0000000142,CUST_00000080,POL_000000130,INT_00000000817,2026-04-09T09:00:00+00:00,2026-04-28T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,3.14
CAS_0000000143,CUST_00000080,POL_000000130,INT_00000000820,2025-10-28T08:00:00+00:00,2025-11-21T00:00:00+00:00,BILLING,LOW,ESCALATED,true,DOCUMENT_REQUESTED,1.69
CAS_0000000144,CUST_00000080,POL_000000130,INT_00000000822,2024-01-30T09:00:00+00:00,2024-02-19T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,ANSWERED,3.95
CAS_0000000145,CUST_00000081,POL_000000131,INT_00000000824,2023-10-08T18:00:00+00:00,2023-10-12T00:00:00+00:00,BILLING,MEDIUM,CLOSED,true,ANSWERED,1
CAS_0000000146,CUST_00000081,POL_000000132,INT_00000000825,2023-08-14T17:00:00+00:00,2023-09-07T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,3.89
CAS_0000000147,CUST_00000081,POL_000000131,INT_00000000834,2023-11-18T15:00:00+00:00,2023-11-22T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,4.53
CAS_0000000148,CUST_00000082,POL_000000135,INT_00000000839,2022-08-31T08:00:00+00:00,2022-09-18T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,true,ANSWERED,2.5
CAS_0000000149,CUST_00000082,POL_000000134,INT_00000000840,2026-01-04T10:00:00+00:00,2026-01-09T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,2.53
CAS_0000000150,CUST_00000083,POL_000000136,INT_00000000846,2025-06-30T15:00:00+00:00,2025-07-04T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,3.84
CAS_0000000151,CUST_00000083,POL_000000136,INT_00000000849,2025-09-12T17:00:00+00:00,2025-10-03T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,2.46
CAS_0000000152,CUST_00000083,POL_000000136,INT_00000000850,2024-08-24T14:00:00+00:00,2024-09-18T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ANSWERED,4.45
CAS_0000000153,CUST_00000084,POL_000000137,INT_00000000858,2022-06-29T13:00:00+00:00,2022-07-16T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.0
CAS_0000000154,CUST_00000084,POL_000000137,INT_00000000860,2026-06-24T16:00:00+00:00,2026-07-12T00:00:00+00:00,COMPLAINT,CRITICAL,RESOLVED,false,ANSWERED,2.03
CAS_0000000155,CUST_00000084,POL_000000137,INT_00000000865,2026-04-01T09:00:00+00:00,2026-04-09T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,1.86
CAS_0000000156,CUST_00000084,POL_000000137,INT_00000000870,2022-10-03T09:00:00+00:00,2022-10-12T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.78
CAS_0000000157,CUST_00000084,POL_000000137,INT_00000000873,2025-03-16T18:00:00+00:00,2025-04-02T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,COMPENSATED,1.41
CAS_0000000158,CUST_00000085,POL_000000138,INT_00000000874,2025-06-18T11:00:00+00:00,2025-07-02T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,3.76
CAS_0000000159,CUST_00000085,POL_000000138,INT_00000000880,2025-03-07T13:00:00+00:00,2025-03-15T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,COMPENSATED,3.15
CAS_0000000160,CUST_00000086,POL_000000139,INT_00000000886,2021-07-26T14:00:00+00:00,2021-08-15T00:00:00+00:00,CLAIM_SUPPORT,HIGH,ESCALATED,false,ANSWERED,4.62
CAS_0000000161,CUST_00000087,POL_000000140,INT_00000000902,2024-11-19T13:00:00+00:00,2024-12-01T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,2.83
CAS_0000000162,CUST_00000088,POL_000000142,INT_00000000909,2023-02-01T12:00:00+00:00,2023-02-13T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.03
CAS_0000000163,CUST_00000089,POL_000000144,INT_00000000919,2025-06-09T16:00:00+00:00,2025-06-22T00:00:00+00:00,BILLING,LOW,CLOSED,false,ANSWERED,4.01
CAS_0000000164,CUST_00000090,POL_000000147,INT_00000000930,2024-06-17T12:00:00+00:00,2024-07-08T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,ANSWERED,3.87
CAS_0000000165,CUST_00000090,POL_000000146,INT_00000000934,2023-05-27T11:00:00+00:00,2023-06-05T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,3.03
CAS_0000000166,CUST_00000090,POL_000000146,INT_00000000935,2024-04-26T10:00:00+00:00,2024-05-08T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,DOCUMENT_REQUESTED,2.75
CAS_0000000167,CUST_00000091,POL_000000148,INT_00000000946,2025-07-25T13:00:00+00:00,2025-08-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,1.34
CAS_0000000168,CUST_00000091,POL_000000148,INT_00000000949,2025-04-21T16:00:00+00:00,2025-04-29T00:00:00+00:00,CLAIM_SUPPORT,LOW,ESCALATED,false,COMPENSATED,2.48
CAS_0000000169,CUST_00000092,POL_000000149,INT_00000000955,2023-01-03T10:00:00+00:00,2023-01-18T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,ANSWERED,2.42
CAS_0000000170,CUST_00000092,POL_000000149,INT_00000000956,2023-04-10T16:00:00+00:00,2023-04-25T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ANSWERED,2.17
CAS_0000000171,CUST_00000093,POL_000000150,INT_00000000964,2023-10-25T18:00:00+00:00,2023-11-06T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,true,ANSWERED,3.89
CAS_0000000172,CUST_00000094,POL_000000151,INT_00000000977,2026-03-27T10:00:00+00:00,2026-04-16T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,3.15
CAS_0000000173,CUST_00000095,POL_000000154,INT_00000000984,2020-09-13T18:00:00+00:00,2020-09-18T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.23
CAS_0000000174,CUST_00000095,POL_000000154,INT_00000000985,2025-02-11T11:00:00+00:00,2025-02-13T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.49
CAS_0000000175,CUST_00000096,POL_000000155,INT_00000000996,2025-02-27T11:00:00+00:00,2025-03-05T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,COMPENSATED,4.28
CAS_0000000176,CUST_00000096,POL_000000155,INT_00000000998,2024-10-11T16:00:00+00:00,2024-10-22T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,2.69
CAS_0000000177,CUST_00000097,POL_000000157,INT_00000001005,2025-09-01T13:00:00+00:00,2025-09-10T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,4.25
CAS_0000000178,CUST_00000098,POL_000000159,INT_00000001021,2023-01-18T14:00:00+00:00,2023-02-12T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,2.61
CAS_0000000179,CUST_00000098,POL_000000159,INT_00000001023,2023-07-11T17:00:00+00:00,2023-07-23T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,ANSWERED,3.42
CAS_0000000180,CUST_00000099,POL_000000160,INT_00000001032,2025-12-15T08:00:00+00:00,2025-12-17T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.26
CAS_0000000181,CUST_00000100,POL_000000163,INT_00000001038,2024-03-08T13:00:00+00:00,2024-03-21T00:00:00+00:00,COMPLAINT,HIGH,ESCALATED,false,ANSWERED,2.89
CAS_0000000182,CUST_00000100,POL_000000161,INT_00000001040,2025-08-02T13:00:00+00:00,2025-08-27T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,true,ANSWERED,1
CAS_0000000183,CUST_00000100,POL_000000162,INT_00000001041,2025-05-28T17:00:00+00:00,2025-06-03T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,4.76
CAS_0000000184,CUST_00000101,POL_000000164,INT_00000001042,2026-03-03T11:00:00+00:00,2026-03-09T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.04
CAS_0000000185,CUST_00000101,POL_000000164,INT_00000001044,2026-01-27T10:00:00+00:00,2026-02-19T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,true,DOCUMENT_REQUESTED,3.4
CAS_0000000186,CUST_00000102,POL_000000166,INT_00000001050,2026-02-09T15:00:00+00:00,2026-02-17T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,ANSWERED,3.12
CAS_0000000187,CUST_00000102,POL_000000166,INT_00000001055,2025-12-28T11:00:00+00:00,2026-01-17T00:00:00+00:00,BILLING,MEDIUM,CLOSED,true,ANSWERED,3.0
CAS_0000000188,CUST_00000102,POL_000000166,INT_00000001056,2026-02-04T10:00:00+00:00,2026-02-22T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,4.39
CAS_0000000189,CUST_00000102,POL_000000166,INT_00000001058,2026-04-23T11:00:00+00:00,2026-05-04T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,COMPENSATED,4.21
CAS_0000000190,CUST_00000103,POL_000000168,INT_00000001068,2026-02-18T15:00:00+00:00,2026-02-20T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.38
CAS_0000000191,CUST_00000103,POL_000000167,INT_00000001070,2025-12-13T08:00:00+00:00,2026-01-02T00:00:00+00:00,BILLING,LOW,RESOLVED,true,DOCUMENT_REQUESTED,2.97
CAS_0000000192,CUST_00000103,POL_000000168,INT_00000001071,2025-02-02T18:00:00+00:00,2025-02-15T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,3.63
CAS_0000000193,CUST_00000103,POL_000000167,INT_00000001074,2024-11-10T18:00:00+00:00,2024-11-27T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,true,DOCUMENT_REQUESTED,3.51
CAS_0000000194,CUST_00000104,POL_000000171,INT_00000001084,2024-08-20T09:00:00+00:00,2024-08-25T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,true,ESCALATED_BACKOFFICE,1.56
CAS_0000000195,CUST_00000105,POL_000000172,INT_00000001090,2024-06-14T14:00:00+00:00,2024-06-22T00:00:00+00:00,CLAIM_SUPPORT,HIGH,CLOSED,true,ANSWERED,3.88
CAS_0000000196,CUST_00000105,POL_000000172,INT_00000001096,2025-06-21T12:00:00+00:00,2025-06-28T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,4.01
CAS_0000000197,CUST_00000106,POL_000000173,INT_00000001100,2025-04-10T15:00:00+00:00,2025-04-28T00:00:00+00:00,BILLING,LOW,CLOSED,true,ESCALATED_BACKOFFICE,1.15
CAS_0000000198,CUST_00000106,POL_000000174,INT_00000001104,2026-06-16T11:00:00+00:00,2026-06-25T00:00:00+00:00,BILLING,HIGH,CLOSED,true,DOCUMENT_REQUESTED,2.41
CAS_0000000199,CUST_00000107,POL_000000176,INT_00000001112,2024-02-24T14:00:00+00:00,2024-02-29T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,COMPENSATED,4.6
CAS_0000000200,CUST_00000107,POL_000000176,INT_00000001116,2026-01-18T17:00:00+00:00,2026-02-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ANSWERED,2.09
CAS_0000000201,CUST_00000108,POL_000000177,INT_00000001122,2026-05-07T15:00:00+00:00,2026-05-29T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,COMPENSATED,3.97
CAS_0000000202,CUST_00000108,POL_000000177,INT_00000001125,2025-12-08T17:00:00+00:00,2025-12-27T00:00:00+00:00,BILLING,HIGH,CLOSED,false,DOCUMENT_REQUESTED,4.71
CAS_0000000203,CUST_00000109,POL_000000179,INT_00000001135,2025-01-20T10:00:00+00:00,2025-01-30T00:00:00+00:00,COMPLAINT,LOW,CLOSED,true,DOCUMENT_REQUESTED,2.6
CAS_0000000204,CUST_00000110,POL_000000181,INT_00000001138,2026-03-23T13:00:00+00:00,2026-03-25T00:00:00+00:00,BILLING,LOW,CLOSED,true,ANSWERED,2.08
CAS_0000000205,CUST_00000110,POL_000000181,INT_00000001139,2023-10-10T08:00:00+00:00,2023-10-21T00:00:00+00:00,BILLING,LOW,CLOSED,false,DOCUMENT_REQUESTED,2.82
CAS_0000000206,CUST_00000110,POL_000000181,INT_00000001141,2026-02-06T08:00:00+00:00,2026-02-16T00:00:00+00:00,COMPLAINT,CRITICAL,RESOLVED,false,ANSWERED,4.22
CAS_0000000207,CUST_00000111,POL_000000182,INT_00000001148,2024-08-10T10:00:00+00:00,2024-08-20T00:00:00+00:00,COMPLAINT,HIGH,ESCALATED,false,ESCALATED_BACKOFFICE,4.37
CAS_0000000208,CUST_00000111,POL_000000182,INT_00000001151,2025-02-20T09:00:00+00:00,2025-03-11T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,3.57
CAS_0000000209,CUST_00000111,POL_000000182,INT_00000001152,2024-04-23T15:00:00+00:00,2024-05-12T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,2.68
CAS_0000000210,CUST_00000111,POL_000000182,INT_00000001154,2025-01-30T15:00:00+00:00,2025-02-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,2.91
CAS_0000000211,CUST_00000114,POL_000000189,INT_00000001188,2025-02-19T15:00:00+00:00,2025-03-15T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,COMPENSATED,3.12
CAS_0000000212,CUST_00000114,POL_000000189,INT_00000001189,2023-03-09T18:00:00+00:00,2023-04-02T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,3.27
CAS_0000000213,CUST_00000115,POL_000000190,INT_00000001193,2026-01-08T16:00:00+00:00,2026-01-10T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,4.59
CAS_0000000214,CUST_00000115,POL_000000190,INT_00000001197,2023-04-16T13:00:00+00:00,2023-04-28T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,2.81
CAS_0000000215,CUST_00000116,POL_000000192,INT_00000001200,2026-04-29T13:00:00+00:00,2026-05-19T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,COMPENSATED,3.64
CAS_0000000216,CUST_00000116,POL_000000191,INT_00000001203,2024-10-28T08:00:00+00:00,2024-11-12T00:00:00+00:00,BILLING,LOW,CLOSED,false,ANSWERED,5
CAS_0000000217,CUST_00000116,POL_000000191,INT_00000001204,2022-05-01T18:00:00+00:00,2022-05-21T00:00:00+00:00,BILLING,LOW,CLOSED,false,COMPENSATED,4.52
CAS_0000000218,CUST_00000116,POL_000000192,INT_00000001210,2025-01-14T14:00:00+00:00,2025-01-23T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,4.51
CAS_0000000219,CUST_00000117,POL_000000193,INT_00000001214,2025-02-04T10:00:00+00:00,2025-02-28T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,2.98
CAS_0000000220,CUST_00000117,POL_000000193,INT_00000001215,2024-10-25T14:00:00+00:00,2024-11-16T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,DOCUMENT_REQUESTED,2.03
CAS_0000000221,CUST_00000117,POL_000000194,INT_00000001218,2025-10-08T12:00:00+00:00,2025-10-21T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,2.51
CAS_0000000222,CUST_00000118,POL_000000195,INT_00000001226,2026-05-17T08:00:00+00:00,2026-06-06T00:00:00+00:00,COMPLAINT,HIGH,ESCALATED,false,ESCALATED_BACKOFFICE,4.43
CAS_0000000223,CUST_00000118,POL_000000195,INT_00000001230,2026-03-13T09:00:00+00:00,2026-03-14T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,3.24
CAS_0000000224,CUST_00000119,POL_000000196,INT_00000001240,2026-05-18T13:00:00+00:00,2026-06-09T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,4.07
CAS_0000000225,CUST_00000119,POL_000000196,INT_00000001243,2025-08-13T18:00:00+00:00,2025-09-02T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,2.54
CAS_0000000226,CUST_00000119,POL_000000196,INT_00000001249,2026-01-13T09:00:00+00:00,2026-01-14T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,DOCUMENT_REQUESTED,2.12
CAS_0000000227,CUST_00000120,POL_000000197,INT_00000001257,2025-02-06T13:00:00+00:00,2025-02-27T00:00:00+00:00,BILLING,HIGH,CLOSED,false,ANSWERED,2.96
CAS_0000000228,CUST_00000120,POL_000000197,INT_00000001262,2026-05-23T09:00:00+00:00,2026-06-06T00:00:00+00:00,BILLING,LOW,CLOSED,false,DOCUMENT_REQUESTED,3.57
CAS_0000000229,CUST_00000121,POL_000000199,INT_00000001266,2024-01-07T13:00:00+00:00,2024-01-21T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,ANSWERED,3.82
CAS_0000000230,CUST_00000121,POL_000000199,INT_00000001269,2025-02-10T08:00:00+00:00,2025-02-21T00:00:00+00:00,CLAIM_SUPPORT,HIGH,ESCALATED,true,DOCUMENT_REQUESTED,3.36
CAS_0000000231,CUST_00000121,POL_000000200,INT_00000001274,2025-10-12T13:00:00+00:00,2025-10-27T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,4.39
CAS_0000000232,CUST_00000121,POL_000000199,INT_00000001275,2024-05-23T12:00:00+00:00,2024-06-06T00:00:00+00:00,BILLING,LOW,ESCALATED,true,DOCUMENT_REQUESTED,3.45
CAS_0000000233,CUST_00000122,POL_000000201,INT_00000001287,2025-08-06T15:00:00+00:00,2025-08-30T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,2.56
CAS_0000000234,CUST_00000123,POL_000000203,INT_00000001288,2023-11-09T13:00:00+00:00,2023-11-24T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,COMPENSATED,3.09
CAS_0000000235,CUST_00000123,POL_000000203,INT_00000001289,2024-01-01T09:00:00+00:00,2024-01-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,2.92
CAS_0000000236,CUST_00000123,POL_000000203,INT_00000001297,2024-02-25T10:00:00+00:00,2024-03-01T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.32
CAS_0000000237,CUST_00000124,POL_000000204,INT_00000001306,2025-12-29T14:00:00+00:00,2026-01-18T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,2.19
CAS_0000000238,CUST_00000125,POL_000000205,INT_00000001308,2020-11-24T08:00:00+00:00,2020-12-17T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ANSWERED,3.69
CAS_0000000239,CUST_00000125,POL_000000205,INT_00000001310,2024-01-05T17:00:00+00:00,2024-01-30T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,2.03
CAS_0000000240,CUST_00000126,POL_000000206,INT_00000001325,2026-01-24T17:00:00+00:00,2026-01-26T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,2.77
CAS_0000000241,CUST_00000127,POL_000000207,INT_00000001344,2026-05-06T10:00:00+00:00,2026-05-22T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.22
CAS_0000000242,CUST_00000127,POL_000000208,INT_00000001345,2025-06-07T16:00:00+00:00,2025-06-27T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,ESCALATED,false,DOCUMENT_REQUESTED,3.31
CAS_0000000243,CUST_00000127,POL_000000209,INT_00000001346,2026-02-11T14:00:00+00:00,2026-02-25T00:00:00+00:00,BILLING,HIGH,CLOSED,false,ANSWERED,3.12
CAS_0000000244,CUST_00000127,POL_000000209,INT_00000001349,2025-04-22T15:00:00+00:00,2025-05-01T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,2.24
CAS_0000000245,CUST_00000128,POL_000000211,INT_00000001351,2024-07-11T13:00:00+00:00,2024-07-29T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.31
CAS_0000000246,CUST_00000131,POL_000000215,INT_00000001376,2025-04-05T10:00:00+00:00,2025-04-23T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,3.19
CAS_0000000247,CUST_00000131,POL_000000215,INT_00000001379,2022-09-02T08:00:00+00:00,2022-09-10T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,COMPENSATED,
CAS_0000000248,CUST_00000131,POL_000000215,INT_00000001380,2025-03-20T14:00:00+00:00,2025-04-07T00:00:00+00:00,BILLING,LOW,RESOLVED,true,DOCUMENT_REQUESTED,2.85
CAS_0000000249,CUST_00000131,POL_000000215,INT_00000001383,2025-06-17T15:00:00+00:00,2025-07-02T00:00:00+00:00,BILLING,HIGH,CLOSED,false,ANSWERED,2.47
CAS_0000000250,CUST_00000131,POL_000000215,INT_00000001384,2022-07-19T08:00:00+00:00,2022-07-25T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.37
CAS_0000000251,CUST_00000133,POL_000000218,INT_00000001393,2025-10-09T08:00:00+00:00,2025-10-14T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,COMPENSATED,2.48
CAS_0000000252,CUST_00000133,POL_000000218,INT_00000001398,2026-05-03T12:00:00+00:00,2026-05-24T00:00:00+00:00,BILLING,HIGH,CLOSED,true,DOCUMENT_REQUESTED,4.81
CAS_0000000253,CUST_00000133,POL_000000217,INT_00000001400,2021-10-03T17:00:00+00:00,2021-10-21T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,COMPENSATED,3.63
CAS_0000000254,CUST_00000134,POL_000000219,INT_00000001404,2025-07-11T17:00:00+00:00,2025-07-30T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,5
CAS_0000000255,CUST_00000134,POL_000000219,INT_00000001405,2025-08-01T15:00:00+00:00,2025-08-15T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.22
CAS_0000000256,CUST_00000134,POL_000000219,INT_00000001411,2026-03-23T16:00:00+00:00,2026-03-26T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.08
CAS_0000000257,CUST_00000136,POL_000000222,INT_00000001424,2021-09-16T18:00:00+00:00,2021-10-01T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.28
CAS_0000000258,CUST_00000136,POL_000000222,INT_00000001425,2025-04-01T17:00:00+00:00,2025-04-11T00:00:00+00:00,BILLING,CRITICAL,CLOSED,true,ANSWERED,1.76
CAS_0000000259,CUST_00000136,POL_000000222,INT_00000001429,2022-01-25T18:00:00+00:00,2022-02-11T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.88
CAS_0000000260,CUST_00000137,POL_000000224,INT_00000001432,2024-01-13T08:00:00+00:00,2024-01-29T00:00:00+00:00,COMPLAINT,CRITICAL,CLOSED,true,ESCALATED_BACKOFFICE,1.97
CAS_0000000261,CUST_00000137,POL_000000224,INT_00000001434,2021-06-07T13:00:00+00:00,2021-06-18T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,2.49
CAS_0000000262,CUST_00000137,POL_000000224,INT_00000001440,2022-04-04T14:00:00+00:00,2022-04-06T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,1.78
CAS_0000000263,CUST_00000137,POL_000000224,INT_00000001441,2024-11-08T12:00:00+00:00,2024-11-19T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ANSWERED,1.56
CAS_0000000264,CUST_00000138,POL_000000226,INT_00000001447,2024-10-17T17:00:00+00:00,2024-11-05T00:00:00+00:00,BILLING,LOW,CLOSED,false,ANSWERED,2.87
CAS_0000000265,CUST_00000138,POL_000000226,INT_00000001448,2025-01-14T09:00:00+00:00,2025-01-26T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,3.62
CAS_0000000266,CUST_00000140,POL_000000230,INT_00000001471,2022-12-06T12:00:00+00:00,2022-12-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.71
CAS_0000000267,CUST_00000140,POL_000000229,INT_00000001474,2025-08-11T17:00:00+00:00,2025-08-30T00:00:00+00:00,BILLING,LOW,RESOLVED,true,DOCUMENT_REQUESTED,3.07
CAS_0000000268,CUST_00000142,POL_000000232,INT_00000001481,2025-01-14T14:00:00+00:00,2025-01-20T00:00:00+00:00,CLAIM_SUPPORT,HIGH,ESCALATED,true,COMPENSATED,2.94
CAS_0000000269,CUST_00000142,POL_000000232,INT_00000001489,2023-07-10T08:00:00+00:00,2023-07-17T00:00:00+00:00,COMPLAINT,HIGH,CLOSED,false,DOCUMENT_REQUESTED,2.95
CAS_0000000270,CUST_00000142,POL_000000232,INT_00000001490,2023-07-30T18:00:00+00:00,2023-08-04T00:00:00+00:00,COMPLAINT,MEDIUM,ESCALATED,false,ESCALATED_BACKOFFICE,3.44
