retention_action_id,customer_id,policy_id,action_date,action_timestamp,action_type,trigger_reason,offered_value,channel_id,agent_id,accepted_flag,retained_90d_flag
RET_0000000138,CUST_00000770,POL_000001211,2023-04-03,2023-04-03T14:00:00+00:00,DISCOUNT,RENEWAL_RISK,31.23,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000139,CUST_00000780,POL_000001226,2026-01-10,2026-01-10T19:00:00+00:00,DISCOUNT,RENEWAL_RISK,12.79,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000140,CUST_00000784,POL_000001232,2025-05-30,2025-05-30T09:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,12.25,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000141,CUST_00000786,POL_000001237,2026-04-22,2026-04-22T10:00:00+00:00,DISCOUNT,COMPLAINT,190.18,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000142,CUST_00000788,POL_000001242,2024-06-21,2024-06-21T11:00:00+00:00,CALLBACK,COMPLAINT,64.32,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000000143,CUST_00000792,POL_000001247,2023-07-11,2023-07-11T17:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,40.33,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000144,CUST_00000793,POL_000001250,2025-04-20,2025-04-20T11:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,14.44,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000145,CUST_00000796,POL_000001256,2025-06-17,2025-06-17T13:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,77.24,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000000146,CUST_00000804,POL_000001266,2025-06-28,2025-06-28T11:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,36.95,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000000147,CUST_00000817,POL_000001283,2025-08-06,2025-08-06T18:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,53.56,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000148,CUST_00000819,POL_000001287,2024-04-02,2024-04-02T19:00:00+00:00,DISCOUNT,COMPLAINT,84.98,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000149,CUST_00000820,POL_000001290,2025-07-23,2025-07-23T18:00:00+00:00,CLAIM_REVIEW,COMPLAINT,23.63,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000150,CUST_00000826,POL_000001300,2024-02-02,2024-02-02T13:00:00+00:00,LOYALTY_BONUS,COMPLAINT,40.27,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000151,CUST_00000831,POL_000001310,2025-02-14,2025-02-14T14:00:00+00:00,PAYMENT_PLAN,COMPLAINT,40.29,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000152,CUST_00000835,POL_000001317,2024-11-11,2024-11-11T17:00:00+00:00,CALLBACK,RENEWAL_RISK,27.06,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000153,CUST_00000838,POL_000001321,2026-01-25,2026-01-25T18:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,50.01,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000154,CUST_00000844,POL_000001331,2024-09-20,2024-09-20T17:00:00+00:00,DISCOUNT,RENEWAL_RISK,31.06,CH_RETENTION_OUTBOUND,AGT_00125,true,true
RET_0000000155,CUST_00000850,POL_000001338,2025-12-04,2025-12-04T17:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,29.53,CH_RETENTION_OUTBOUND,AGT_00160,true,true
RET_0000000156,CUST_00000854,POL_000001343,2025-10-10,2025-10-10T12:00:00+00:00,DISCOUNT,RENEWAL_RISK,35.7,CH_RETENTION_OUTBOUND,AGT_00020,true,true
RET_0000000157,CUST_00000861,POL_000001356,2025-09-26,2025-09-26T09:00:00+00:00,CALLBACK,COMPLAINT,58.71,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000158,CUST_00000864,POL_000001361,2025-04-26,2025-04-26T10:00:00+00:00,CLAIM_REVIEW,COMPLAINT,33.59,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000000159,CUST_00000870,POL_000001372,2026-03-03,2026-03-03T17:00:00+00:00,CLAIM_REVIEW,PAYMENT_INCIDENT,12.94,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000160,CUST_00000886,POL_000001398,2025-09-04,2025-09-04T09:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,151.96,CH_RETENTION_OUTBOUND,AGT_00062,true,true
RET_0000000161,CUST_00000888,POL_000001401,2025-01-29,2025-01-29T16:00:00+00:00,CALLBACK,RENEWAL_RISK,137.77,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000162,CUST_00000889,POL_000001402,2025-07-10,2025-07-10T09:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,89.8,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000000163,CUST_00000893,POL_000001412,2026-01-02,2026-01-02T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,22.32,CH_RETENTION_OUTBOUND,AGT_00104,true,false
RET_0000000164,CUST_00000895,POL_000001416,2024-08-09,2024-08-09T15:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,39.8,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000000165,CUST_00000900,POL_000001427,2026-06-08,2026-06-08T15:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,50.46,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000000166,CUST_00000909,POL_000001444,2026-03-03,2026-03-03T19:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,109.33,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000000167,CUST_00000913,POL_000001449,2025-05-01,2025-05-01T19:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,25.42,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000168,CUST_00000933,POL_000001479,2025-05-05,2025-05-05T08:00:00+00:00,CALLBACK,PREMIUM_INCREASE,111.53,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000169,CUST_00000934,POL_000001480,2023-02-24,2023-02-24T18:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,28.02,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000170,CUST_00000958,POL_000001521,2026-01-30,2026-01-30T09:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,28.19,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000000171,CUST_00000964,POL_000001531,2022-03-11,2022-03-11T19:00:00+00:00,CALLBACK,COMPLAINT,142.28,CH_RETENTION_OUTBOUND,AGT_00069,true,false
RET_0000000172,CUST_00000968,POL_000001536,2025-03-25,2025-03-25T15:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,118.86,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000173,CUST_00000990,POL_000001573,2025-09-13,2025-09-13T17:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,206.92,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000174,CUST_00001000,POL_000001586,2025-07-31,2025-07-31T16:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,35.73,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000175,CUST_00001008,POL_000001601,2023-05-16,2023-05-16T18:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,56.76,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000176,CUST_00001011,POL_000001607,2025-05-15,2025-05-15T09:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,28.84,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000177,CUST_00001012,POL_000001609,2026-04-23,2026-04-23T19:00:00+00:00,CALLBACK,PREMIUM_INCREASE,106.87,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000178,CUST_00001014,POL_000001613,2025-12-02,2025-12-02T13:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,32.01,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000000179,CUST_00001020,POL_000001622,2024-12-19,2024-12-19T10:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,35.17,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000180,CUST_00001031,POL_000001638,2025-09-12,2025-09-12T17:00:00+00:00,PAYMENT_PLAN,HIGH_VALUE_SAVE,22.54,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000181,CUST_00001037,POL_000001649,2024-01-25,2024-01-25T11:00:00+00:00,CLAIM_REVIEW,PAYMENT_INCIDENT,45.66,CH_RETENTION_OUTBOUND,AGT_00160,false,false
RET_0000000182,CUST_00001051,POL_000001673,2024-03-11,2024-03-11T09:00:00+00:00,LOYALTY_BONUS,HIGH_VALUE_SAVE,66.62,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000183,CUST_00001053,POL_000001679,2025-10-05,2025-10-05T17:00:00+00:00,CLAIM_REVIEW,RENEWAL_RISK,7.41,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000184,CUST_00001060,POL_000001691,2026-04-05,2026-04-05T11:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,125.79,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000000185,CUST_00001083,POL_000001729,2025-10-30,2025-10-30T16:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,29.12,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000186,CUST_00001084,POL_000001730,2025-11-18,2025-11-18T18:00:00+00:00,CALLBACK,COMPLAINT,22.16,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000187,CUST_00001094,POL_000001746,2024-09-06,2024-09-06T18:00:00+00:00,CALLBACK,PREMIUM_INCREASE,54.58,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000188,CUST_00001095,POL_000001747,2025-01-16,2025-01-16T16:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,48.76,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000189,CUST_00001097,POL_000001750,2023-08-12,2023-08-12T15:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,118.49,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000190,CUST_00001099,POL_000001752,2025-04-15,2025-04-15T10:00:00+00:00,CALLBACK,COMPLAINT,250.63,CH_RETENTION_OUTBOUND,AGT_00146,false,false
RET_0000000191,CUST_00001101,POL_000001754,2024-04-13,2024-04-13T08:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,51.85,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000192,CUST_00001111,POL_000001772,2026-06-17,2026-06-17T16:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,52.81,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000000193,CUST_00001121,POL_000001786,2023-12-25,2023-12-25T19:00:00+00:00,CALLBACK,PREMIUM_INCREASE,73.98,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000194,CUST_00001125,POL_000001791,2026-01-30,2026-01-30T09:00:00+00:00,CALLBACK,RENEWAL_RISK,254.66,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000000195,CUST_00001126,POL_000001792,2022-12-24,2022-12-24T15:00:00+00:00,CLAIM_REVIEW,RENEWAL_RISK,34.93,CH_RETENTION_OUTBOUND,AGT_00167,false,false
RET_0000000196,CUST_00001132,POL_000001800,2025-01-20,2025-01-20T18:00:00+00:00,DISCOUNT,RENEWAL_RISK,53.54,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000000197,CUST_00001136,POL_000001807,2026-02-27,2026-02-27T17:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,69.54,CH_RETENTION_OUTBOUND,AGT_00153,true,true
RET_0000000198,CUST_00001139,POL_000001811,2026-04-23,2026-04-23T15:00:00+00:00,CALLBACK,PREMIUM_INCREASE,45.85,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000199,CUST_00001142,POL_000001814,2026-06-24,2026-06-24T08:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,66.05,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000200,CUST_00001146,POL_000001820,2023-04-23,2023-04-23T08:00:00+00:00,CLAIM_REVIEW,COMPLAINT,36.9,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000201,CUST_00001147,POL_000001822,2024-06-25,2024-06-25T11:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,256.32,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000202,CUST_00001160,POL_000001842,2026-01-03,2026-01-03T19:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,48.93,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000203,CUST_00001163,POL_000001848,2026-06-26,2026-06-26T11:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,91.98,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000204,CUST_00001179,POL_000001874,2025-10-09,2025-10-09T10:00:00+00:00,CALLBACK,PREMIUM_INCREASE,29.45,CH_RETENTION_OUTBOUND,AGT_00097,true,false
RET_0000000205,CUST_00001182,POL_000001882,2024-11-04,2024-11-04T14:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,160.49,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000000206,CUST_00001183,POL_000001883,2023-04-11,2023-04-11T08:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,122.98,CH_RETENTION_OUTBOUND,AGT_00062,true,false
RET_0000000207,CUST_00001185,POL_000001886,2025-09-26,2025-09-26T14:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,84.44,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000000208,CUST_00001189,POL_000001890,2026-05-11,2026-05-11T17:00:00+00:00,CALLBACK,COMPLAINT,76.06,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000209,CUST_00001193,POL_000001897,2025-02-28,2025-02-28T17:00:00+00:00,DISCOUNT,COMPLAINT,80.82,CH_RETENTION_OUTBOUND,AGT_00090,true,false
RET_0000000210,CUST_00001215,POL_000001927,2025-04-21,2025-04-21T11:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,72.91,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000000211,CUST_00001219,POL_000001933,2025-06-09,2025-06-09T17:00:00+00:00,DISCOUNT,RENEWAL_RISK,33.84,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000212,CUST_00001232,POL_000001960,2025-05-24,2025-05-24T11:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,30.64,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000213,CUST_00001233,POL_000001962,2026-06-27,2026-06-27T08:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,36.12,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000214,CUST_00001246,POL_000001984,2023-03-17,2023-03-17T13:00:00+00:00,DISCOUNT,RENEWAL_RISK,33.55,CH_RETENTION_OUTBOUND,AGT_00090,true,true
RET_0000000215,CUST_00001247,POL_000001986,2026-06-30,2026-06-30T16:00:00+00:00,DISCOUNT,COMPLAINT,20.13,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000000216,CUST_00001258,POL_000002004,2023-06-12,2023-06-12T19:00:00+00:00,LOYALTY_BONUS,COMPLAINT,23.11,CH_RETENTION_OUTBOUND,AGT_00020,true,true
RET_0000000217,CUST_00001266,POL_000002015,2025-12-11,2025-12-11T14:00:00+00:00,CALLBACK,RENEWAL_RISK,24.17,CH_RETENTION_OUTBOUND,AGT_00006,true,false
RET_0000000218,CUST_00001276,POL_000002031,2025-11-04,2025-11-04T15:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,218.83,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000219,CUST_00001285,POL_000002045,2024-07-10,2024-07-10T11:00:00+00:00,CALLBACK,PREMIUM_INCREASE,53.87,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000220,CUST_00001294,POL_000002057,2025-05-04,2025-05-04T14:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,48.3,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000221,CUST_00001296,POL_000002059,2024-07-21,2024-07-21T12:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,120.06,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000222,CUST_00001299,POL_000002062,2026-06-27,2026-06-27T19:00:00+00:00,CLAIM_REVIEW,PAYMENT_INCIDENT,60.36,CH_RETENTION_OUTBOUND,AGT_00083,true,false
RET_0000000223,CUST_00001305,POL_000002075,2026-04-29,2026-04-29T15:00:00+00:00,LOYALTY_BONUS,LOW_ENGAGEMENT,43.19,CH_RETENTION_OUTBOUND,AGT_00167,false,false
RET_0000000224,CUST_00001313,POL_000002085,2026-03-16,2026-03-16T13:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,31.87,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000000225,CUST_00001320,POL_000002097,2023-11-27,2023-11-27T09:00:00+00:00,CALLBACK,PREMIUM_INCREASE,12.96,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000000226,CUST_00001323,POL_000002101,2023-11-26,2023-11-26T13:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,20.21,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000227,CUST_00001324,POL_000002102,2023-12-17,2023-12-17T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,94.01,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000000228,CUST_00001327,POL_000002105,2023-07-06,2023-07-06T18:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,52.74,CH_RETENTION_OUTBOUND,AGT_00146,true,true
RET_0000000229,CUST_00001330,POL_000002108,2025-06-02,2025-06-02T09:00:00+00:00,LOYALTY_BONUS,LOW_ENGAGEMENT,16.71,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000230,CUST_00001331,POL_000002109,2024-12-29,2024-12-29T14:00:00+00:00,DISCOUNT,COMPLAINT,22.2,CH_RETENTION_OUTBOUND,AGT_00055,true,false
RET_0000000231,CUST_00001332,POL_000002110,2025-10-07,2025-10-07T16:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,41.37,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000000232,CUST_00001335,POL_000002117,2024-11-02,2024-11-02T17:00:00+00:00,DISCOUNT,RENEWAL_RISK,47.17,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000000233,CUST_00001342,POL_000002130,2023-01-17,2023-01-17T19:00:00+00:00,CLAIM_REVIEW,HIGH_VALUE_SAVE,53.97,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000000234,CUST_00001344,POL_000002133,2026-01-10,2026-01-10T17:00:00+00:00,LOYALTY_BONUS,COMPLAINT,168.29,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000235,CUST_00001356,POL_000002156,2024-03-19,2024-03-19T18:00:00+00:00,DISCOUNT,RENEWAL_RISK,32.19,CH_RETENTION_OUTBOUND,AGT_00069,true,false
RET_0000000236,CUST_00001358,POL_000002158,2024-09-01,2024-09-01T17:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,145.39,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000237,CUST_00001359,POL_000002160,2022-08-07,2022-08-07T19:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,17.14,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000000238,CUST_00001361,POL_000002162,2024-10-31,2024-10-31T11:00:00+00:00,DISCOUNT,COMPLAINT,88.08,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000239,CUST_00001365,POL_000002166,2024-07-27,2024-07-27T18:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,60.19,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000240,CUST_00001366,POL_000002167,2026-02-16,2026-02-16T11:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,27.8,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000241,CUST_00001372,POL_000002174,2024-09-26,2024-09-26T12:00:00+00:00,CALLBACK,COMPLAINT,82.71,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000000242,CUST_00001373,POL_000002176,2024-12-16,2024-12-16T11:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,58.28,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000243,CUST_00001376,POL_000002179,2026-02-21,2026-02-21T16:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,87.22,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000244,CUST_00001397,POL_000002211,2025-02-18,2025-02-18T12:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,218.33,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000000245,CUST_00001398,POL_000002215,2025-04-26,2025-04-26T10:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,45.72,CH_RETENTION_OUTBOUND,AGT_00020,true,true
RET_0000000246,CUST_00001403,POL_000002225,2025-03-30,2025-03-30T10:00:00+00:00,CALLBACK,COMPLAINT,36.66,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000247,CUST_00001406,POL_000002228,2025-03-09,2025-03-09T15:00:00+00:00,PAYMENT_PLAN,COMPLAINT,59.61,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000248,CUST_00001415,POL_000002241,2025-11-11,2025-11-11T10:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,182.65,CH_RETENTION_OUTBOUND,AGT_00076,true,true
RET_0000000249,CUST_00001423,POL_000002253,2022-08-21,2022-08-21T16:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,33.83,CH_RETENTION_OUTBOUND,AGT_00013,true,false
RET_0000000250,CUST_00001426,POL_000002257,2023-04-09,2023-04-09T12:00:00+00:00,DISCOUNT,RENEWAL_RISK,64.06,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000251,CUST_00001432,POL_000002265,2026-05-12,2026-05-12T14:00:00+00:00,CALLBACK,PREMIUM_INCREASE,112.87,CH_RETENTION_OUTBOUND,AGT_00090,true,false
RET_0000000252,CUST_00001435,POL_000002273,2023-05-12,2023-05-12T19:00:00+00:00,DISCOUNT,RENEWAL_RISK,22.63,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000253,CUST_00001436,POL_000002274,2026-03-06,2026-03-06T15:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,37.44,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000000254,CUST_00001443,POL_000002287,2025-04-20,2025-04-20T10:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,32.22,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000255,CUST_00001452,POL_000002299,2025-12-05,2025-12-05T09:00:00+00:00,DISCOUNT,RENEWAL_RISK,18.5,CH_RETENTION_OUTBOUND,AGT_00160,false,false
RET_0000000256,CUST_00001459,POL_000002313,2025-07-28,2025-07-28T11:00:00+00:00,CALLBACK,RENEWAL_RISK,81.82,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000000257,CUST_00001465,POL_000002323,2026-02-06,2026-02-06T16:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,38.06,CH_RETENTION_OUTBOUND,AGT_00020,true,true
RET_0000000258,CUST_00001474,POL_000002340,2026-02-19,2026-02-19T12:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,24.3,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000000259,CUST_00001475,POL_000002341,2025-06-24,2025-06-24T17:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,138.97,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000000260,CUST_00001477,POL_000002343,2023-02-08,2023-02-08T12:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,11.19,CH_RETENTION_OUTBOUND,AGT_00013,true,true
RET_0000000261,CUST_00001481,POL_000002348,2026-01-18,2026-01-18T09:00:00+00:00,CALLBACK,PREMIUM_INCREASE,151.06,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000262,CUST_00001486,POL_000002356,2022-05-23,2022-05-23T10:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,38.27,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000263,CUST_00001495,POL_000002373,2025-10-11,2025-10-11T10:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,189.88,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000264,CUST_00001506,POL_000002387,2024-01-22,2024-01-22T10:00:00+00:00,PAYMENT_PLAN,COMPLAINT,29.71,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000265,CUST_00001510,POL_000002393,2024-07-20,2024-07-20T13:00:00+00:00,CALLBACK,RENEWAL_RISK,35.74,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000266,CUST_00001518,POL_000002403,2025-05-21,2025-05-21T11:00:00+00:00,DISCOUNT,RENEWAL_RISK,47.83,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000267,CUST_00001519,POL_000002404,2025-06-26,2025-06-26T15:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,155.12,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000268,CUST_00001520,POL_000002405,2025-09-28,2025-09-28T13:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,13.28,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000269,CUST_00001535,POL_000002431,2023-07-12,2023-07-12T18:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,212.64,CH_RETENTION_OUTBOUND,AGT_00125,true,true
RET_0000000270,CUST_00001552,POL_000002456,2023-01-19,2023-01-19T08:00:00+00:00,DISCOUNT,RENEWAL_RISK,92.17,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000271,CUST_00001553,POL_000002458,2024-11-23,2024-11-23T10:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,12.12,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000272,CUST_00001557,POL_000002463,2023-12-19,2023-12-19T17:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,92.47,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000273,CUST_00001562,POL_000002476,2025-12-28,2025-12-28T17:00:00+00:00,DISCOUNT,RENEWAL_RISK,90.97,CH_RETENTION_OUTBOUND,AGT_00062,true,true
RET_0000000274,CUST_00001574,POL_000002496,2026-02-28,2026-02-28T16:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,78.1,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000275,CUST_00001576,POL_000002499,2026-05-06,2026-05-06T16:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,56.48,CH_RETENTION_OUTBOUND,AGT_00006,false,false
